,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
42,2003.0,chevy,tahoe,,,excellent,132054,8,silver,automatic,SUV,clean,4wd,gas,7500
43,2009.0,cadillac,cts,,,excellent,111000,6,,automatic,,clean,rwd,gas,8900
44,2005.0,ford,focus,se,,excellent,106000,4,,manual,,clean,,gas,3300
45,2007.0,chevy,silverado,1500,,excellent,172803,8,grey,automatic,pickup,clean,4wd,gas,12000
46,2008.0,VW,New,Beetle,,good,71000,5,,manual,convertible,clean,fwd,gas,4900
47,2019.0,ford,mustang,gt,,like,9000,8,,manual,coupe,clean,rwd,gas,37000
48,2008.0,Saturn,VUE,XE,3GSCL33P28S516285,like,204840,4,silver,automatic,SUV,clean,fwd,gas,4500
49,2011.0,chevrolet,silverado,1500,,excellent,140000,8,blue,automatic,pickup,clean,rwd,gas,17000
50,1996.0,dodge,ram,2500,,,155000,,,manual,,clean,,diesel,21500
51,1984.0,toyota,pickup,,,good,218000,4,,manual,,clean,4wd,gas,5000
52,2008.0,nissan,maxima,,,good,176000,6,silver,automatic,sedan,clean,fwd,gas,3950
53,2017.0,ford,focus,,1FADP3F21HL266974,like,24426,,,automatic,,clean,,gas,13000
56,2008.0,nissan,rogue,,,good,170000,4,grey,automatic,,clean,fwd,gas,4400
57,2001.0,chevy,cavalier,,,good,152000,,,automatic,,clean,,gas,2600
58,2005.0,chrysler,pt,cruiser,,good,113000,,,automatic,,clean,,gas,3300
59,2006.0,nissan,frontier,,,,335631,,,manual,,clean,,gas,1600
60,2002.0,subaru,impreza,,,good,139875,4,silver,manual,hatchback,clean,4wd,gas,7200
61,2001.0,Mitsubishi,Montero,Sport,,salvage,172000,6,silver,automatic,SUV,salvage,4wd,gas,6500
62,2013.0,Ford,F250,Super,,good,65813,8,white,automatic,truck,clean,4wd,gas,23000
63,2000.0,ford,f-550,super,,good,107089,8,white,manual,truck,clean,4wd,diesel,10000
64,2013.0,chevrolet,cruze,ls,,excellent,147000,4,,automatic,,clean,,gas,6500
65,2009.0,toyota,prius,,,good,201000,4,,automatic,,salvage,,gas,4500
66,2013.0,toyota,prius,c,,excellent,211000,4,,automatic,,clean,,gas,5800
67,2012.0,ford,f-150,,,excellent,176000,6,white,automatic,truck,clean,4wd,gas,16900
68,2009.0,Nissan,cube,,,excellent,125000,,white,automatic,,clean,,gas,3500
69,2015.0,honda,cr-v,,,like,83500,4,brown,automatic,SUV,clean,,gas,18000
71,2005.0,dodge,ram,2500,,good,121200,8,white,automatic,pickup,clean,rwd,gas,7900
72,2014.0,kia,soul,,,like,44356,4,yellow,automatic,wagon,clean,fwd,gas,12499
73,2006.0,Dodge,Charger,,,good,91865,6,red,automatic,sedan,clean,,gas,4800
74,2000.0,Toyota,Tacoma,4x4,,good,186000,6,black,manual,pickup,clean,4wd,gas,11000
75,2005.0,volvo,s40,,,fair,200000,5,silver,automatic,sedan,clean,4wd,gas,2500
76,2002.0,ford,f-250,super,,good,236094,8,silver,automatic,truck,clean,4wd,diesel,7000
77,2003.0,ford,f-350,super,,good,178515,8,white,automatic,,clean,4wd,diesel,4100
78,1997.0,buick,lesabre,,,fair,110000,,,automatic,,clean,,gas,1250
79,2004.0,volkswagen,beetle,,,good,156,,yellow,automatic,convertible,clean,,gas,3800
80,1995.0,geo,prizm,,,fair,101000,4,,manual,,clean,,gas,1300
81,2017.0,dodge,ram,3500,,excellent,57000,6,white,automatic,pickup,clean,4wd,diesel,60000
83,2001.0,Jeep,Wrangler,,,good,217000,6,green,manual,,clean,4wd,gas,9000
84,2001.0,mitsubishi,eclipse,spyder,4A3AE85H01E120014,good,35000,6,black,automatic,convertible,lien,rwd,gas,600
85,2006.0,jeep,grand,cherokee,,excellent,162000,6,,automatic,,clean,4wd,gas,6200
86,1989.0,jeep,wrangler,,,,114790,4,,manual,,clean,4wd,gas,7500
87,2005.0,nissan,armada,se,,excellent,152000,4,,automatic,,clean,4wd,gas,7700
88,2008.0,Ford,Escape,Hybrid,,good,225000,4,green,automatic,SUV,clean,4wd,hybrid,3650
89,2017.0,jeep,cherokee,4wd,1C4PJMBS5HW584227,like,15600,6,brown,automatic,SUV,clean,4wd,gas,26000
90,2000.0,vw,passat,,,good,159686,6,white,automatic,,clean,fwd,gas,2700
91,2015.0,ford,escape,titanium,,excellent,17000,4,red,automatic,SUV,clean,4wd,gas,17500
92,2013.0,ford,c-max,hybrid,,good,80925,4,grey,automatic,hatchback,clean,fwd,hybrid,7000
93,2010.0,Toyota,Prius,,,like,140000,,,other,,clean,,hybrid,8000
94,1999.0,ford,f250,super,1FTNX21F4XEB10885,good,220300,8,grey,automatic,truck,clean,4wd,diesel,20000
95,2003.0,toyota,camry,xle,,excellent,215000,6,,automatic,,clean,,gas,4500
96,1999.0,jeep,grand,cherokee,,excellent,225000,8,,automatic,,clean,4wd,gas,4500
97,1992.0,Suzuki,Samurai,,,good,105000,,,manual,,clean,,gas,8500
98,2013.0,toyota,prius,v,,excellent,161000,4,,automatic,,clean,fwd,hybrid,7800
99,2014.0,toyota,prius,plug-in,,excellent,160000,4,silver,automatic,,clean,fwd,gas,7500
101,2005.0,jeep,wrangler,,,excellent,171000,6,white,manual,,clean,4wd,gas,11000
102,2008.0,ford,f-150,,,good,155000,8,brown,automatic,truck,clean,rwd,gas,6900
103,1992.0,GMC,pickup,,,fair,150000,8,red,automatic,pickup,clean,rwd,gas,1900
104,1995.0,nissan,maxima,,,,115000,,green,automatic,,clean,fwd,gas,2800
105,2013.0,Toyota,Camry,,,excellent,50500,4,grey,automatic,sedan,clean,fwd,gas,12000
107,1998.0,subaru,forester,,,good,252000,4,black,manual,,clean,,gas,2200
108,2013.0,Ford,Focus,,1FADP3F21DL277273,good,110000,4,black,automatic,sedan,clean,fwd,gas,6400
109,2008.0,ford,f-250,,,like,131500,8,,automatic,,clean,4wd,diesel,26850
110,2007.0,chevy,silverado,2007,,excellent,215000,8,,automatic,truck,clean,4wd,gas,10750
111,2001.0,Honda,Accord,,,good,231000,6,white,automatic,sedan,clean,fwd,gas,2950
112,2001.0,gmc,sierra,z71,,fair,189226,,white,automatic,,clean,,gas,5300
113,2002.0,Ford,F250,Super,,good,200000,8,white,automatic,truck,clean,4wd,diesel,8500
